experiment_id,model_version,control_mode,baseline_policy,seed,num_nodes,scenario,duration_s,sync_messages,radio_active_time_s,radio_active_time_mean_per_node_s,estimated_energy_j,violation_events,violation_time_steps,affected_nodes,violation_rate_pct,mean_psm,median_psm,min_psm,p5_psm,negative_psm_frequency_pct,state_transitions,state_counts,beacon_count_estimated,pssp_count,prap_count,radio_wakeup_events_estimated,mean_sync_interval_ms,mean_tx_power_pct,mean_battery_percent,max_pe,mean_pe,mean_pt,control_action_count,invariant_violations,strategy
EXP-CHA-20N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,41.167728499164845,40.36336390468528,11.35869683001004,22.83627133038341,0.0,48,"{'RELAXED': 10, 'NOMINAL': 9, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.36899999999989,65.10976089439171,28.243122165286984,69.41085066445184,48,0,baseline
EXP-CHA-20N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,40.08908455332742,39.469498033532986,8.950990459935298,24.04967752828597,0.0,44,"{'ELEVATED': 1, 'NOMINAL': 14, 'RELAXED': 5}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,92.5239999999999,61.292519258789014,29.32176611112441,69.41085066445184,44,0,baseline
EXP-CHA-20N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,41.14792812164542,42.37474453060757,3.586803532321788,17.203729704344934,0.0,32,"{'RELAXED': 7, 'NOMINAL': 12, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.9589999999999,56.48963685863486,28.26292254280641,69.41085066445184,32,0,baseline
EXP-CHA-20N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,37.17331360675124,37.829795617375154,1.9163946533244314,18.70857638971747,0.0,63,"{'RELAXED': 6, 'NOMINAL': 13, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.1889999999999,60.45360534667558,32.23753705770059,69.41085066445184,63,0,baseline
EXP-CHA-20N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,37.82561035176457,37.358904674349326,8.425209955616715,18.98123342187857,0.0,37,"{'NOMINAL': 13, 'RELAXED': 7}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.7739999999999,55.790119478215274,31.585240312687272,69.41085066445184,37,0,baseline
EXP-CHA-20N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,39.67363593190958,40.949774488208234,3.9527474982716626,19.154670997968992,0.0,52,"{'RELAXED': 7, 'NOMINAL': 12, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.2639999999999,59.576440537601755,29.737214732542252,69.41085066445184,52,0,baseline
EXP-CHA-20N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,42.700198968424566,42.08819884954531,9.553173711356521,25.49498501556624,0.0,43,"{'RELAXED': 10, 'NOMINAL': 8, 'ELEVATED': 2}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,93.2789999999999,52.16372584773634,26.71065169602727,69.41085066445184,43,0,baseline
EXP-CHA-20N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,39.79272021690238,39.51790775221721,10.864483281830239,24.353945082902708,0.0,48,"{'RELAXED': 8, 'NOMINAL': 11, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.6689999999999,57.46737465049996,29.61813044754945,69.41085066445184,48,0,baseline
EXP-CHA-20N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,39.338445067086376,38.51990444708844,11.802429637603467,19.949498011937056,0.0,52,"{'ELEVATED': 1, 'NOMINAL': 10, 'RELAXED': 9}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.50399999999989,59.09270210464982,30.072405597365456,69.41085066445184,52,0,baseline
EXP-CHA-20N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,20,Scenario C: Dynamic/Challenging,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,39.181984093973924,38.14725733902756,8.796702559187452,18.28871559427167,0.0,62,"{'NOMINAL': 11, 'ELEVATED': 1, 'RELAXED': 8}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,92.1089999999999,56.412274485707314,30.22886657047791,69.41085066445184,62,0,baseline
EXP-CHA-20N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,20,Scenario C: Dynamic/Challenging,300.0,3565,75.70400000000005,3.7852000000000023,84.23059999999938,0,6020,0,0.0,41.075603444693016,40.15313763305308,11.35869683001004,22.575340555459366,0.0,39,"{'RELAXED': 9, 'NOMINAL': 10, 'ELEVATED': 1}",82193.33333333471,6000,6020,18988.0,1415.1328903654485,36.3156146179402,91.76269400000064,64.55033752365588,28.335247219758816,69.41085066445184,39,0,proposed
